Entity,Code,Year,cancer_percent,incidence,over65_percent,HDI,life_expectancy,population,urban_percentage,mean_school,GDP_per_capita,equator_dist,BMI,pesticide,cig_prevalence,cig_per_smoker,vegetable,fat,meat,protein,milk,fruit,calories
Australia,AUS,2004,3.001633137,965.7901897,12.74558218,0.907,80.711,19880000,84.463,11.8,39031,-2823.882203,26.73118172,1.39,19.4,20.1,100.51,134.01,107.74,101.5,198.35,277.0136986,3052
Australia,AUS,2005,3.003657472,952.7813481,12.87112447,0.902,80.952,20179000,84.582,11.7,41158,-2823.882203,26.80456618,1.28,18.9,20.1,97.83,137.26,117.29,104.91,214.41,296.0547945,3099
Australia,AUS,2006,3.000015939,943.957906,12.92659959,0.905,81.174,20526000,84.7,11.9,41311,-2823.882203,26.87179188,1.46,18.299999,20.200001,97.49,143.42,111.8,104.6,233.66,276,3156
Australia,AUS,2007,3.032641045,942.6781395,12.98192935,0.908,81.381,20916000,84.822,12,42278,-2823.882203,26.93327835,1.38,17.700001,20.299999,99.69,143.93,122.1,108.33,222.68,288.219178,3198
Australia,AUS,2008,3.059068569,936.8322987,13.05873886,0.922,81.577,21332000,84.943,12.3,43965,-2823.882203,26.98936361,1.76,17.200001,20.4,102.26,141,112.38,106.45,228.86,278.4383561,3199
Australia,AUS,2009,3.082659335,929.792098,13.18565421,0.923,81.764,21751000,85.063,12.3,42914,-2823.882203,27.04019423,1.38,16.799999,20.5,97.04,143.62,112.28,103.33,218.08,270.4657534,3205
Australia,AUS,2010,3.082087922,919.8011657,13.37655581,0.926,81.944,22155000,85.182,12.4,45398,-2823.882203,27.08493159,1.62,16.4,20.5,97.84,145.9,111.95,103.79,236.65,274.0547945,3213
Australia,AUS,2011,3.072923896,910.7873423,13.63030821,0.928,82.119,22538000,85.3,12.5,46132,-2823.882203,27.1244962,1.48,16.299999,20.4,95.84,148.6,121.12,105.88,225.21,260.109589,3237
Australia,AUS,2012,3.048344638,893.6401191,13.93028835,0.932,82.291,22904000,85.402,12.6,44871,-2823.882203,27.16024722,1.52,16.299999,20.1,99.91,152.37,117.33,104.51,226.27,250.6027397,3257
Austria,AUT,1990,1.911385888,313.7420098,14.92147346,0.795,75.596,7724000,62.96,8.64,24175,5308.939073,24.56228504,2.82,28.1,23.700001,69.56,156.24,103.85,102.46,255.74,379.9452054,3510
Austria,AUT,1991,1.945641836,317.0405705,15.08034337,0.799,75.83,7773000,62.689,8.7,25456,5308.939073,24.60757178,2.94,28.6,22.9,68.76,159.23,106.7,103.15,264.22,384.4931506,3556
Austria,AUT,1992,1.979519601,318.4912803,15.17326224,0.805,76.063,7831000,62.417,8.7,26127,5308.939073,24.65578332,2.59,28.799999,22.5,66.21,161.42,109.71,103.95,272.11,400.8219178,3546
Austria,AUT,1993,2.021064558,324.3039116,15.21099745,0.809,76.304,7892000,62.144,8.8,26424,5308.939073,24.70653456,2.66,29,22.200001,66.52,159.35,105.94,102.52,271.47,452.7671232,3508
Austria,AUT,1994,2.048408394,323.8700799,15.21311444,0.813,76.557,7947000,61.87,8.8,27796,5308.939073,24.75908507,2.41,28.9,22.200001,69.82,158.71,110.19,104.88,277.51,418.9863013,3557
Austria,AUT,1995,2.064011685,324.157258,15.18985758,0.817,76.823,7990000,61.596,8.9,28938,5308.939073,24.81369752,2.28,28.6,22.299999,80.14,152.79,94.64,100.54,273.07,328.8219178,3510
Austria,AUT,1996,2.074102475,324.7519446,15.24527171,0.82,77.101,8018000,61.32,8.9,29266,5308.939073,24.87014624,2.4,28.1,22.5,82.14,155.92,98.96,103.21,264.73,272.2465753,3551
Austria,AUT,1997,2.077959759,318.9947624,15.27790296,0.824,77.386,8033000,61.045,8.9,31019,5308.939073,24.92758983,2.49,27.9,22.5,81.28,156.7,96.48,100.08,285.74,327.2602739,3494
Austria,AUT,1998,2.100115887,321.2208784,15.30337456,0.828,77.672,8041000,60.768,9,32638,5308.939073,24.98541018,2.26,28.700001,21.6,73.73,156.33,96.27,103.98,275.41,250.9315068,3608
Austria,AUT,1999,2.118719251,322.9359781,15.3368733,0.834,77.957,8051000,60.491,9,33821,5308.939073,25.04266896,2.32,29.700001,20.700001,92.69,157.23,94.46,105.49,285.64,309.2328767,3673
Austria,AUT,2000,2.131186524,321.5807178,15.38990611,0.838,78.239,8069000,60.213,9,35714,5308.939073,25.09867218,2.42,30.4,19.9,81.99,159.02,99.23,106.03,287.55,348.6849315,3726
Austria,AUT,2001,2.129091316,317.1991652,15.5200557,0.849,78.518,8098000,59.934,9.2,34946,5308.939073,25.1532507,2.15,31.1,19.200001,94.48,160.66,94.78,106.89,296.11,355.589041,3728
Austria,AUT,2002,2.135486692,318.4051994,15.65033834,0.838,78.791,8134000,59.655,9.4,35923,5308.939073,25.2064976,2.11,31.6,18.799999,91.4,154.28,94.15,106.05,298.63,329.6164383,3652
Austria,AUT,2003,2.150685042,320.6713295,15.79435391,0.842,79.059,8176000,59.375,9.6,35820,5308.939073,25.25835876,2.33,31.5,18.700001,91.25,151.28,92.11,102.09,244.73,384.4657534,3609
Austria,AUT,2004,2.141536414,315.4091156,15.97298463,0.849,79.318,8217000,59.094,9.8,36845,5308.939073,25.30856994,2.28,31.1,18.799999,102.08,155.6,95.19,100.49,223.05,386.6301369,3606
Austria,AUT,2005,2.14509466,314.9091433,16.19731876,0.855,79.567,8254000,58.813,9.9,37653,5308.939073,25.35634359,2.35,30.5,19,93.13,152.26,94.12,102.69,229.69,393.7534246,3640
Austria,AUT,2006,2.129867082,307.6795743,16.48997513,0.861,79.806,8285000,58.532,10.1,39100,5308.939073,25.40187685,2.36,29.799999,19.200001,94.83,162.3,91.18,101.46,226.31,394.849315,3719
Austria,AUT,2007,2.137181635,309.0418396,16.8229161,0.881,80.032,8314000,58.249,11.6,40418,5308.939073,25.44449166,2.44,29.4,19.200001,95.86,162.77,93.42,103.67,228.64,410.1369862,3737
Austria,AUT,2008,2.14263199,307.7617712,17.17351201,0.884,80.246,8342000,57.966,11.5,40828,5308.939073,25.48388605,2.96,29.200001,19.1,101.77,161.86,88.89,101.78,233.34,429.3972602,3717
Austria,AUT,2009,2.172979669,314.2586264,17.50523101,0.886,80.444,8373000,57.683,11.7,40055,5308.939073,25.52013993,2.46,29.200001,19.1,101.24,167.82,91.91,102.36,234.79,357.5616438,3723
Austria,AUT,2010,2.180836137,313.4634832,17.7983838,0.895,80.622,8410000,57.399,11.8,40500,5308.939073,25.55287235,2.58,29.200001,19,105.67,170.28,92.81,101.75,236.03,358.1917808,3724
Austria,AUT,2011,2.186490287,314.1739896,18.05310013,0.897,80.776,8454000,57.115,11.8,41446,5308.939073,25.58229958,2.42,29.200001,18.9,109.33,166.18,91.53,103.27,237.8,426.849315,3735
Austria,AUT,2012,2.189718822,312.319096,18.27449444,0.899,80.906,8502000,57.147,11.8,43052,5308.939073,25.60903099,2.51,29.299999,18.799999,103.82,167.66,87.51,103.44,252.1,428.5479451,3739
Azerbaijan,AZE,1990,0.55842719,195.1949321,4.641227289,0.612,64.827,7243000,53.749,10.2,9224,4485.147373,24.96958945,0.07,21.4,17.6,55.61,39.1,18.34,69.39,101.49,241.7260274,2318
Azerbaijan,AZE,1991,0.575198693,201.4649602,4.75132469,0.612,64.745,7358000,53.441,10.2,13196,4485.147373,25.04464773,0.07,21.5,17.4,55.61,39.1,18.34,69.39,101.49,241.7260274,2318
Azerbaijan,AZE,1992,0.594276422,210.7989449,4.895752447,0.612,64.731,7472000,53.132,10.2,9160,4485.147373,25.11760202,0.07,21.5,17,55.61,39.1,18.34,69.39,101.49,241.7260274,2318
Azerbaijan,AZE,1993,0.604748821,214.717594,5.051561947,0.612,64.81,7582000,52.824,10.2,5163,4485.147373,25.188762,0.07,21.5,16.4,59.81,36.1,15.55,67.43,96.35,204.4383561,2235
Azerbaijan,AZE,1994,0.615330468,219.0697002,5.193885556,0.612,64.991,7684000,52.515,10.2,4014,4485.147373,25.25860543,0.07,21.4,15.8,57,38.13,11.6,62.92,98.16,215.9452054,2159
Azerbaijan,AZE,1995,0.612952422,215.2777183,5.313279379,0.612,65.256,7775000,52.206,10.2,2427,4485.147373,25.32754942,0.07,21.200001,15,57.25,37.19,13.49,62.14,95.15,225.0684931,2126
Azerbaijan,AZE,1996,0.611950441,213.745633,5.446363865,0.612,65.573,7856000,51.896,10.3,2322,4485.147373,25.39691233,0.07,21,14.4,76.87,41.84,16,62.6,74.51,198.6027397,2223
Azerbaijan,AZE,1997,0.611179792,211.1558788,5.550383892,0.618,65.899,7926000,51.588,10.4,2243,4485.147373,25.46667784,0.07,20.799999,13.9,71.3,32.92,15.04,60.18,85.56,123.4520548,2021
Azerbaijan,AZE,1998,0.610327513,208.7465285,5.640692849,0.627,66.207,7990000,51.278,10.5,2170,4485.147373,25.53683453,0.07,20.5,13.5,68.17,34.3,18.68,63.33,84.71,162.4383561,2119
Azerbaijan,AZE,1999,0.607131871,205.9180481,5.738226593,0.634,66.491,8054000,51.185,10.5,2389,4485.147373,25.6079578,0.07,20.4,13.2,92.02,37.51,17.61,64.98,85.68,169.3972602,2185
Azerbaijan,AZE,2000,0.605824674,202.7845081,5.849897221,0.641,66.763,8123000,51.386,10.6,2576,4485.147373,25.67933771,0.07,20.299999,13.1,99.34,37.25,16.36,67.17,88.14,159.3150685,2282
Azerbaijan,AZE,2001,0.605653708,201.6421334,6.062131693,0.649,67.054,8197000,51.587,10.6,2770,4485.147373,25.75400689,0.07,20.200001,13.1,119.48,38.83,15.6,68.95,88.59,163.0684931,2371
Azerbaijan,AZE,2002,0.610857271,203.6242465,6.2783517,0.658,67.391,8277000,51.787,10.6,2906,4485.147373,25.83220118,0.07,20.200001,13.2,137.14,41.2,16.07,70.88,90.09,152.2739726,2461
Azerbaijan,AZE,2003,0.614817394,206.7665114,6.464693313,0.667,67.791,8361000,51.988,10.6,3084,4485.147373,25.91368876,0.07,20.200001,13.4,154.02,46.38,17.38,73.1,94.11,143.6712329,2554
Azerbaijan,AZE,2004,0.617806746,207.251798,6.574394013,0.674,68.249,8449000,52.189,10.6,3305,4485.147373,25.99826274,0.07,20.299999,13.7,155.38,50.1,18.1,75.24,87.27,112.8219178,2639
Azerbaijan,AZE,2005,0.624536223,209.2683755,6.585888444,0.681,68.747,8539000,52.389,10.7,4806,4485.147373,26.08581294,0.07,20.5,14.1,168.29,50.04,19.18,81.91,105.22,155.5342466,2837
Azerbaijan,AZE,2006,0.630229825,210.3116262,6.534582381,0.707,69.259,8630000,52.589,10.7,6827,4485.147373,26.17658925,0.07,20.700001,14.8,171.08,49.4,19.99,86.7,109.44,168.9863013,3006
Azerbaijan,AZE,2007,0.637418808,210.0659098,6.411169428,0.712,69.752,8724000,52.79,10.2,9354,4485.147373,26.27068306,0.07,21,15.5,180.28,48,21.33,87.76,111.12,148.2739726,3019
Azerbaijan,AZE,2008,0.653792749,212.9957701,6.243708111,0.721,70.201,8822000,52.99,10.2,10216,4485.147373,26.36824126,0.13,21.299999,16.1,169.36,49.39,21.97,89.07,116.13,152.6575342,3026
Azerbaijan,AZE,2009,0.668990559,215.0031298,6.065805297,0.734,70.597,8924000,53.19,10.7,10804,4485.147373,26.46838345,0.15,21.6,16.5,162.99,52.86,27.43,89.37,124.81,173.8082192,2995
Azerbaijan,AZE,2010,0.684843527,217.1376396,5.898281764,0.732,70.938,9032000,53.406,10.7,12866,4485.147373,26.57004085,0.16,21.9,16.799999,173.13,56.91,29.81,88.97,138.14,178.4383561,2973
Azerbaijan,AZE,2011,0.694397229,218.4374355,5.818642015,0.731,71.234,9146000,53.637,10.7,16176,4485.147373,26.67328528,0.22,22.200001,17,176.24,57.9,31.02,91.67,146.2,191.5616438,3039
Azerbaijan,AZE,2012,0.706836793,219.4057676,5.746483531,0.736,71.506,9265000,53.883,10.7,16407,4485.147373,26.77774841,0.24,22.4,17,170.21,58.36,30.93,91.57,145.53,213.5342465,3055
Bangladesh,BGD,1990,0.256482209,119.4604728,3.142894761,0.388,58.21,103172000,19.811,2.84,1382,2646.299747,19.20354558,0.13,23.799999,7.8000002,12.18,17.23,2.95,45.68,13.86,31.56164383,2111
Bangladesh,BGD,1991,0.239093082,112.2457012,3.195740434,0.395,58.891,105599000,20.257,2.9,1401,2646.299747,19.30449547,0.13,23.6,7.5999999,12.02,19.14,2.95,45.29,14.04,30.30136986,2116
Bangladesh,BGD,1992,0.238726771,111.6365539,3.24515262,0.403,59.618,107984000,20.61,3,1398,2646.299747,19.40333945,0.16,23.5,7.4000001,12.24,21.81,3,44.85,14.02,30.35616438,2111
Bangladesh,BGD,1993,0.233570178,109.5217092,3.291845913,0.411,60.388,110351000,20.966,3.1,1396,2646.299747,19.50008234,0.17,23.4,7.1999998,11.71,19.82,3.09,42.92,14.31,29.78082191,2010
Bangladesh,BGD,1994,0.228957631,107.6609629,3.336124976,0.419,61.19,112738000,21.328,3.2,1439,2646.299747,19.59546032,0.18,23.200001,7,11.64,18.97,3.16,43.46,13.96,29.75342465,2003
Bangladesh,BGD,1995,0.22914776,108.1305792,3.379013081,0.427,62.002,115170000,21.693,3.3,1477,2646.299747,19.69035764,0.19,23.1,6.8000002,11.39,20.59,3.22,43.96,13.82,30.52054794,2043
Bangladesh,BGD,1996,0.223186356,105.8288902,3.475877912,0.436,62.798,117650000,22.064,3.5,1496,2646.299747,19.78554933,0.22,23,6.5999999,11.47,21.02,3.19,44.2,14.75,29.72602739,2048
Bangladesh,BGD,1997,0.220541247,103.8726182,3.569686141,0.444,63.553,120161000,22.438,3.6,1459,2646.299747,19.88198411,0.23,22.9,6.4000001,11.58,25.75,3.34,44.82,15.02,30.08219178,2096
Bangladesh,BGD,1998,0.217126452,101.9941144,3.662559422,0.453,64.25,122683000,22.818,3.8,1413,2646.299747,19.97952485,0.23,22.799999,6.0999999,11.53,31.05,3.3,45.3,13.73,29.12328767,2161
Bangladesh,BGD,1999,0.214809459,100.5977046,3.756845684,0.462,64.881,125190000,23.202,3.9,1352,2646.299747,20.07790655,0.28,22.799999,5.9000001,12.76,23.97,3.36,49.73,15.32,27.45205479,2266
Bangladesh,BGD,2000,0.215270331,101.1311187,3.854105208,0.47,65.447,127658000,23.59,4.1,1369,2646.299747,20.17648437,0.36,22.799999,5.5999999,12.55,27.39,3.4,48.46,14.54,27.67123287,2258
Bangladesh,BGD,2001,0.217207478,99.34662611,3.949009346,0.479,65.956,130089000,24.096,4.3,1384,2646.299747,20.27589992,0.38,22.9,5.4000001,12.31,27.28,3.41,49.76,14.14,28.95890411,2331
Bangladesh,BGD,2002,0.219472444,98.91624802,4.038927616,0.485,66.43,132478000,24.756,4.3,1443,2646.299747,20.37496461,0.48,23,5.0999999,12.85,23.72,3.5,50.91,15.57,28.5479452,2313
Bangladesh,BGD,2003,0.222937369,99.59989187,4.126059692,0.492,66.886,134792000,25.429,4.4,1468,2646.299747,20.47209861,0.62,23.299999,4.8000002,14.54,25.82,3.58,51.21,15.2,30.90410958,2350
Bangladesh,BGD,2004,0.223694667,99.52608398,4.213674242,0.499,67.331,136986000,26.114,4.5,1479,2646.299747,20.56735352,0.8,23.5,4.5,16.11,26.93,3.62,52.42,16.82,36.38356164,2382
Bangladesh,BGD,2005,0.226307162,99.86041649,4.303867562,0.506,67.773,139036000,26.809,4.5,1539,2646.299747,20.66105015,0.93,23.4,4.3000002,16.82,27.48,3.69,52.07,17.68,53.34246575,2372
Bangladesh,BGD,2006,0.229504474,100.6093757,4.414050871,0.514,68.213,140920992,27.517,4.6,1657,2646.299747,20.75407409,1.08,23.299999,4.0999999,19.06,29.16,3.78,51.86,16.7,56.38356164,2372
Bangladesh,BGD,2007,0.233456202,101.8737358,4.519264691,0.521,68.648,142660000,28.237,4.7,1813,2646.299747,20.84738383,1.26,23.1,3.9000001,21.2,28.62,3.87,53.77,17.43,62.49315068,2417
Bangladesh,BGD,2008,0.234877811,101.8857552,4.616179933,0.524,69.072,144304000,28.968,4.8,1997,2646.299747,20.94100842,1.43,22.799999,3.8,26.27,27.64,3.9,52.16,17.61,64.19178081,2386
Bangladesh,BGD,2009,0.233334578,100.0484051,4.700921393,0.535,69.485,145924992,29.709,4.8,2144,2646.299747,21.03570102,1.59,22.6,3.5999999,26.53,29.43,3.97,55.23,19.84,65.86301369,2425
Bangladesh,BGD,2010,0.233106625,100.0048987,4.771824822,0.549,69.881,147575008,30.462,4.9,2421,2646.299747,21.13092135,1.53,22.5,3.4000001,25.93,28.74,4.03,55.85,21.04,69.99999999,2439
Bangladesh,BGD,2011,0.232282185,97.95083785,4.865900891,0.559,70.256,149272992,31.225,5.1,2772,2646.299747,21.22774759,1.74,22.4,3.2,26.03,29.61,4.1,54.56,20.96,64.52054794,2429
Bangladesh,BGD,2012,0.232597326,96.23910369,4.951116461,0.567,70.606,151006000,31.993,5.1,2697,2646.299747,21.32675045,1.56,22.4,3,26.95,30.26,4.12,54.64,21.56,63.01369862,2435
Belarus,BLR,1990,1.045599143,219.9166282,10.67177322,0.656,70.648,10151000,65.981,8.5,12857,6000.940878,25.20439221,0.78,29.9,16.1,76.74,92.38,78.93,96.55,204.91,105.0958904,3099
Belarus,BLR,1991,1.06710334,225.9580632,11.01214796,0.656,70.227,10161000,66.374,8.5,12658,6000.940878,25.25895994,0.78,30.200001,16.299999,76.74,92.38,78.93,96.55,204.91,105.0958904,3099
Belarus,BLR,1992,1.089725144,232.843593,11.39929019,0.656,69.736,10154000,66.766,8.5,10875,6000.940878,25.3114037,0.78,30.299999,16.5,76.74,92.38,78.93,96.55,204.91,105.0958904,3099
Belarus,BLR,1993,1.120472734,244.5693416,11.7961916,0.656,69.223,10135000,67.155,8.5,11506,6000.940878,25.36324943,0.78,30.4,16.6,79.61,95.63,73.67,99.15,229.22,123.369863,3194
Belarus,BLR,1994,1.12569366,242.8811041,12.14911601,0.656,68.723,10108000,67.541,8.5,7491,6000.940878,25.41588942,0.77,30.299999,16.6,80.78,97.45,64.71,96.15,240.5,109.260274,3125
Belarus,BLR,1995,1.13884563,245.9824863,12.42884224,0.656,68.274,10078000,67.926,8.5,7142,6000.940878,25.46977245,0.77,30.1,16.6,83.91,96.1,59.88,94.95,240.71,114.0273972,3195
Belarus,BLR,1996,1.136418541,243.1869303,12.73892211,0.661,67.904,10045000,68.308,8.6,7433,6000.940878,25.52663377,0.77,30,16.5,88.79,99.62,59.5,96.76,243.73,109.7260274,3284
Belarus,BLR,1997,1.140421493,243.8031236,12.94990486,0.667,67.623,10009000,68.687,8.7,7994,6000.940878,25.58712651,0.77,29.700001,16.799999,88.9,99.81,60.91,95.67,224.91,106.3287671,3282
Belarus,BLR,1998,1.150024704,246.9565136,13.10483153,0.671,67.436,9970000,69.064,8.8,7902,6000.940878,25.65199897,0.78,29.299999,17.200001,88.51,101.49,64.06,95.3,239.37,54.63013698,3219
Belarus,BLR,1999,1.165949968,250.9203264,13.26963938,0.676,67.351,9924000,69.482,8.8,7828,6000.940878,25.7206696,0.78,28.9,17.700001,90.8,102.22,64.13,91.98,221.03,68.65753424,3117
Belarus,BLR,2000,1.155123529,240.7616262,13.47895667,0.682,67.364,9872000,69.973,8.9,8587,6000.940878,25.79241918,0.78,28.6,18.299999,94.72,96.64,59.35,86.75,174.75,71.89041095,2993
Belarus,BLR,2001,1.181660063,247.4091438,13.79906906,0.689,67.458,9811000,70.458,9,8345,6000.940878,25.86693226,0.83,27.9,19.299999,99.88,104.36,59.36,88.46,202.82,94.24657533,3046
Belarus,BLR,2002,1.219196986,255.0665965,14.15191768,0.696,67.612,9746000,70.939,9.1,8543,6000.940878,25.94311743,0.85,27.1,20.4,104.88,102.41,58.37,86.31,194.97,149.2328767,2981
Belarus,BLR,2003,1.228194991,250.187141,14.47847893,0.704,67.809,9679000,71.415,9.1,9041,6000.940878,26.020288,0.86,26.4,21.6,108.48,93.78,59.4,85.38,178.77,140.7945205,2821
Belarus,BLR,2004,1.251892957,251.0789795,14.68589737,0.714,68.044,9617000,71.887,9.2,9760,6000.940878,26.0963165,0.86,25.9,22.799999,119.94,95.27,59.02,87.21,160.45,144.3835616,2901
Belarus,BLR,2005,1.289552858,258.3306422,14.72483834,0.724,68.327,9562000,72.354,9.3,10303,6000.940878,26.16996703,0.87,25.5,24.1,130.03,102.82,61.89,89.1,176.4,146.3835616,2987
Belarus,BLR,2006,1.30264662,255.0560044,14.71987204,0.74,68.678,9517000,72.816,10,11593,6000.940878,26.24025641,0.87,25.200001,25.299999,138.35,112.32,68.8,90.99,167.84,183.7808219,3084
Belarus,BLR,2007,1.320048622,250.3613916,14.5714236,0.756,69.107,9481000,73.273,10.6,12775,6000.940878,26.30696371,0.87,25.1,26.5,142.27,118.35,73.29,92.01,165.93,183.1506849,3186
Belarus,BLR,2008,1.357038441,255.2967398,14.34067274,0.774,69.616,9453000,73.726,11.3,14781,6000.940878,26.36923644,0.87,25.1,27.5,147.6,119.11,77.48,90.86,140.91,184.109589,3200
Belarus,BLR,2009,1.401948459,262.2137097,14.11972371,0.784,70.189,9433000,74.172,11.9,14573,6000.940878,26.42703028,0.86,25.299999,28.4,150.73,110.9,79.33,91.56,146.67,182.4109589,3126
Belarus,BLR,2010,1.439399999,272.0727837,13.96414911,0.792,70.806,9421000,74.672,12,16016,6000.940878,26.48081066,0.87,25.5,29.1,151.69,123.96,83.6,93.87,160.61,188.6575342,3196
Belarus,BLR,2011,1.476402699,277.3299522,13.95593565,0.798,71.443,9415000,75.188,12,17918,6000.940878,26.5322004,0.87,26.200001,29.200001,145.58,134.23,87.19,98.04,177.06,169.8356164,3400
Belarus,BLR,2012,1.456093031,259.6168043,14.00340404,0.803,72.07,9417000,75.697,12,18564,6000.940878,26.58171297,1.01,26.9,29.299999,149.3,130.85,88.75,99.55,171.7,196.2191781,3400
Belgium,BEL,1990,1.787164227,353.7507374,14.99149956,0.806,75.862,10007000,96.377,9.1,23658,5642.74677,25.2425339,10.83,30.700001,21.1,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1991,1.825514538,354.9077076,15.25087293,0.81,76.085,10039000,96.461,9.5,24295,5642.74677,25.27271591,10.83,30.700001,20.6,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1992,1.881312401,362.4385333,15.45501479,0.825,76.299,10078000,96.542,9.5,25562,5642.74677,25.30575926,10.83,30.799999,20,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1993,1.9173896,365.4698332,15.61991225,0.838,76.507,10119000,96.622,9.6,25349,5642.74677,25.34151552,10.83,31,19.4,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1994,1.955083215,370.6190812,15.77249681,0.845,76.709,10156000,96.7,9.7,26373,5642.74677,25.37949226,10.83,31.1,18.9,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1995,1.967557803,370.2920222,15.92897523,0.851,76.907,10186000,96.777,9.7,27199,5642.74677,25.42070866,10.83,30.9,18.5,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1996,1.96649363,364.1606516,16.14472572,0.857,77.101,10208000,96.851,9.8,26748,5642.74677,25.46472878,10.83,30.700001,18.299999,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1997,1.986309337,364.7080342,16.35244037,0.862,77.292,10224000,96.924,9.8,28630,5642.74677,25.51087025,10.83,30,18.200001,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1998,1.99018953,363.8696452,16.54796837,0.866,77.481,10237000,96.996,9.9,29919,5642.74677,25.55825585,10.83,29.299999,18.1,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,1999,1.992965842,360.2054464,16.72103604,0.868,77.672,10255000,97.065,10,31291,5642.74677,25.60601481,10.83,28.4,18.1,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,2000,2.006022868,359.7436549,16.86648934,0.873,77.867,10282000,97.129,10,33427,5642.74677,25.65413446,10.83,27.200001,18.299999,119.44,161.53,81.41,96.58,238.87,199.4246575,3709
Belgium,BEL,2001,2.027045446,359.2212088,17.00842881,0.876,78.071,10319000,97.186,10.2,33294,5642.74677,25.70252927,9.85,26.299999,18.5,115.64,164.94,86.28,100.83,249.69,192.4383561,3747
Belgium,BEL,2002,2.05439355,361.5622437,17.12131876,0.879,78.285,10365000,97.241,10.3,34649,5642.74677,25.75121818,10.79,25.9,18.200001,125.21,165.81,84.24,100.64,253.15,194,3749
Belgium,BEL,2003,2.071926119,360.3003157,17.20652168,0.882,78.509,10419000,97.296,10.4,34312,5642.74677,25.79985151,10.3,25.4,18.1,128.63,162.06,79.82,99.47,236.11,203.8082191,3717
